"Sample","Transect.ID","Individual.ID","Year","Site","Visit","SiteVisit","Lat","Long","Collected","Transect","NetorPan","Date.Collected","Type","Species.Code","Genus.Code","Sex","RNA.conc.","DWV","SBV","BQCV","Richness","EstRich_338","Abundance","Diversity","APME_ABUND","BOIM_ABUND","LASI_ABUND","PEPR_ABUND","Nat.1000","Land_Richness_1000","floralrichness","totaldensity","Richness_visit","Abundance_visit","Diversity_visit","invsimpson_visit","shannon_visit","APME_ABUND_visit","BOIM_ABUND_visit","LASI_ABUND_visit","PEPR_ABUND_visit","floralrichness_visit","floralsimpson_visit","floralshannon_visit","squashdensity_visit","forbdensity_visit","totaldensity_visit","squashfloralcover_visit","total_Fcover_visit","BGcover_visit","Squashcover_visit","Grasscover_visit","Forbscover_visit"
783,"BB15A3N","BB15A3N-6",2015,"BB",3,"BB3",42.18209,-83.41592,"squash","A","Net","7/28/2015","NON","PEPR","PEPO","F","too high",0,0,0,17,15.604,407,0.459839782,3,4,87,286,0.60990099,13,0,2.476190476,14,209,0.441748128,1.791306131,1.01111032,0,1,35,152,0,1,0,3.41666666666667,0,3.41666666666667,8.25,0,65.625,61.5833333333333,14.1666666666667,4.66666666666667
939,"BB15C3P","BB15C3P-161",2015,"BB",3,"BB3",42.18209,-83.41592,"squash","C","Pan","7/28/2015","NON","PEPR","PEPO","F","too high",1,0,0,17,15.604,407,0.459839782,3,4,87,286,0.60990099,13,0,2.476190476,14,209,0.441748128,1.791306131,1.01111032,0,1,35,152,0,1,0,3.41666666666667,0,3.41666666666667,8.25,0,65.625,61.5833333333333,14.1666666666667,4.66666666666667
234,"BB15A2N","BB15A2N-2",2015,"BB",2,"BB2",42.18209,-83.41592,"squash","A","Net","7/18/2015","NON","BOIM","BOMB","F","too high",0,0,0,17,15.604,407,0.459839782,3,4,87,286,0.60990099,13,0,2.476190476,10,198,0.472400775,1.89537807,0.902575716,3,3,52,134,0,1,0,1.22222222222222,0,1.22222222222222,2.66666666666667,0,69.4444444444444,63.3611111111111,2.11111111111111,1.30555555555556
235,"BB15A2N","BB15A2N-3",2015,"BB",2,"BB2",42.18209,-83.41592,"squash","A","Net","7/18/2015","APIS","APME","APIS","F","too high",0,1,1,17,15.604,407,0.459839782,3,4,87,286,0.60990099,13,0,2.476190476,10,198,0.472400775,1.89537807,0.902575716,3,3,52,134,0,1,0,1.22222222222222,0,1.22222222222222,2.66666666666667,0,69.4444444444444,63.3611111111111,2.11111111111111,1.30555555555556
253,"BB15B2N","BB15B2N-21",2015,"BB",2,"BB2",42.18209,-83.41592,"squash","B","Net","7/18/2015","APIS","APME","APIS","F","too high",1,1,1,17,15.604,407,0.459839782,3,4,87,286,0.60990099,13,0,2.476190476,10,198,0.472400775,1.89537807,0.902575716,3,3,52,134,0,1,0,1.22222222222222,0,1.22222222222222,2.66666666666667,0,69.4444444444444,63.3611111111111,2.11111111111111,1.30555555555556
278,"BB15C2N","BB15C2N-46",2015,"BB",2,"BB2",42.18209,-83.41592,"squash","C","Net","7/18/2015","NON","BOIM","BOMB","F","too high",0,0,0,17,15.604,407,0.459839782,3,4,87,286,0.60990099,13,0,2.476190476,10,198,0.472400775,1.89537807,0.902575716,3,3,52,134,0,1,0,1.22222222222222,0,1.22222222222222,2.66666666666667,0,69.4444444444444,63.3611111111111,2.11111111111111,1.30555555555556
907,"BB15D3N","BB15D3N-130",2015,"BB",3,"BB3",42.18209,-83.41592,"flowers","D","Net","7/28/2015","NON","BOIM","BOMB","F","too high",0,0,0,17,15.604,407,0.459839782,3,4,87,286,0.60990099,13,0,2.476190476,14,209,0.441748128,1.791306131,1.01111032,0,1,35,152,0,1,0,3.41666666666667,0,3.41666666666667,8.25,0,65.625,61.5833333333333,14.1666666666667,4.66666666666667
309,"BB15A2P","BB15A2P-77",2015,"BB",2,"BB2",42.18209,-83.41592,"squash","A","Pan","7/18/2015","NON","LASI","LASI","F","38",1,0,0,17,15.604,407,0.459839782,3,4,87,286,0.60990099,13,0,2.476190476,10,198,0.472400775,1.89537807,0.902575716,3,3,52,134,0,1,0,1.22222222222222,0,1.22222222222222,2.66666666666667,0,69.4444444444444,63.3611111111111,2.11111111111111,1.30555555555556
352,"BB15A2P","BB15A2P-120",2015,"BB",2,"BB2",42.18209,-83.41592,"squash","A","Pan","7/18/2015","NON","LASI","LASI","F","38.3",1,0,0,17,15.604,407,0.459839782,3,4,87,286,0.60990099,13,0,2.476190476,10,198,0.472400775,1.89537807,0.902575716,3,3,52,134,0,1,0,1.22222222222222,0,1.22222222222222,2.66666666666667,0,69.4444444444444,63.3611111111111,2.11111111111111,1.30555555555556
380,"BB15B2P","BB15B2P-148",2015,"BB",2,"BB2",42.18209,-83.41592,"squash","B","Pan","7/18/2015","NON","LASI","LASI","F","29.3",1,0,0,17,15.604,407,0.459839782,3,4,87,286,0.60990099,13,0,2.476190476,10,198,0.472400775,1.89537807,0.902575716,3,3,52,134,0,1,0,1.22222222222222,0,1.22222222222222,2.66666666666667,0,69.4444444444444,63.3611111111111,2.11111111111111,1.30555555555556
925,"BB15B3P","BB15B3P-148",2015,"BB",3,"BB3",42.18209,-83.41592,"squash","B","Pan","7/28/2015","NON","LASI","LASI","F","52",1,0,0,17,15.604,407,0.459839782,3,4,87,286,0.60990099,13,0,2.476190476,14,209,0.441748128,1.791306131,1.01111032,0,1,35,152,0,1,0,3.41666666666667,0,3.41666666666667,8.25,0,65.625,61.5833333333333,14.1666666666667,4.66666666666667
980,"BB15D3P","BB15D3P-202",2015,"BB",3,"BB3",42.18209,-83.41592,"flowers","D","Pan","7/28/2015","NON","LASI","LASI","F","62",0,0,0,17,15.604,407,0.459839782,3,4,87,286,0.60990099,13,0,2.476190476,14,209,0.441748128,1.791306131,1.01111032,0,1,35,152,0,1,0,3.41666666666667,0,3.41666666666667,8.25,0,65.625,61.5833333333333,14.1666666666667,4.66666666666667
240,"BB15A2N","BB15A2N-8",2015,"BB",2,"BB2",42.18209,-83.41592,"squash","A","Net","7/18/2015","NON","PEPR","PEPO","F","220",1,0,0,17,15.604,407,0.459839782,3,4,87,286,0.60990099,13,0,2.476190476,10,198,0.472400775,1.89537807,0.902575716,3,3,52,134,0,1,0,1.22222222222222,0,1.22222222222222,2.66666666666667,0,69.4444444444444,63.3611111111111,2.11111111111111,1.30555555555556
265,"BB15B2N","BB15B2N-33",2015,"BB",2,"BB2",42.18209,-83.41592,"squash","B","Net","7/18/2015","NON","PEPR","PEPO","F","440",1,0,0,17,15.604,407,0.459839782,3,4,87,286,0.60990099,13,0,2.476190476,10,198,0.472400775,1.89537807,0.902575716,3,3,52,134,0,1,0,1.22222222222222,0,1.22222222222222,2.66666666666667,0,69.4444444444444,63.3611111111111,2.11111111111111,1.30555555555556
348,"BB15A2P","BB15A2P-116",2015,"BB",2,"BB2",42.18209,-83.41592,"squash","A","Pan","7/18/2015","NON","LASI","LASI","F","90.5",1,0,0,17,15.604,407,0.459839782,3,4,87,286,0.60990099,13,0,2.476190476,10,198,0.472400775,1.89537807,0.902575716,3,3,52,134,0,1,0,1.22222222222222,0,1.22222222222222,2.66666666666667,0,69.4444444444444,63.3611111111111,2.11111111111111,1.30555555555556
381,"BB15B2P","BB15B2P-149",2015,"BB",2,"BB2",42.18209,-83.41592,"squash","B","Pan","7/18/2015","NON","LASI","LASI","F","6.6",1,0,1,17,15.604,407,0.459839782,3,4,87,286,0.60990099,13,0,2.476190476,10,198,0.472400775,1.89537807,0.902575716,3,3,52,134,0,1,0,1.22222222222222,0,1.22222222222222,2.66666666666667,0,69.4444444444444,63.3611111111111,2.11111111111111,1.30555555555556
801,"BB15A3N","BB15A3N-24",2015,"BB",3,"BB3",42.18209,-83.41592,"squash","A","Net","7/28/2015","NON","PEPR","PEPO","F","520",1,0,0,17,15.604,407,0.459839782,3,4,87,286,0.60990099,13,0,2.476190476,14,209,0.441748128,1.791306131,1.01111032,0,1,35,152,0,1,0,3.41666666666667,0,3.41666666666667,8.25,0,65.625,61.5833333333333,14.1666666666667,4.66666666666667
930,"BB15B3P","BB15B3P-152",2015,"BB",3,"BB3",42.18209,-83.41592,"squash","B","Pan","7/28/2015","NON","LASI","LASI","F","84.3",1,0,0,17,15.604,407,0.459839782,3,4,87,286,0.60990099,13,0,2.476190476,14,209,0.441748128,1.791306131,1.01111032,0,1,35,152,0,1,0,3.41666666666667,0,3.41666666666667,8.25,0,65.625,61.5833333333333,14.1666666666667,4.66666666666667
932,"BB15B3P","BB15B3P-154",2015,"BB",3,"BB3",42.18209,-83.41592,"squash","B","Pan","7/28/2015","NON","PEPR","PEPO","F","too high",1,0,0,17,15.604,407,0.459839782,3,4,87,286,0.60990099,13,0,2.476190476,14,209,0.441748128,1.791306131,1.01111032,0,1,35,152,0,1,0,3.41666666666667,0,3.41666666666667,8.25,0,65.625,61.5833333333333,14.1666666666667,4.66666666666667
968,"BB15D3P","BB15D3P-190",2015,"BB",3,"BB3",42.18209,-83.41592,"flowers","D","Pan","7/28/2015","NON","LASI","LASI","F","22.7",1,0,0,17,15.604,407,0.459839782,3,4,87,286,0.60990099,13,0,2.476190476,14,209,0.441748128,1.791306131,1.01111032,0,1,35,152,0,1,0,3.41666666666667,0,3.41666666666667,8.25,0,65.625,61.5833333333333,14.1666666666667,4.66666666666667
236,"BB15A2N","BB15A2N-4",2015,"BB",2,"BB2",42.18209,-83.41592,"squash","A","Net","7/18/2015","NON","PEPR","PEPO","F","too high",1,0,0,17,15.604,407,0.459839782,3,4,87,286,0.60990099,13,0,2.476190476,10,198,0.472400775,1.89537807,0.902575716,3,3,52,134,0,1,0,1.22222222222222,0,1.22222222222222,2.66666666666667,0,69.4444444444444,63.3611111111111,2.11111111111111,1.30555555555556
244,"BB15A2N","BB15A2N-12",2015,"BB",2,"BB2",42.18209,-83.41592,"squash","A","Net","7/18/2015","NON","PEPR","PEPO","F","289",1,0,0,17,15.604,407,0.459839782,3,4,87,286,0.60990099,13,0,2.476190476,10,198,0.472400775,1.89537807,0.902575716,3,3,52,134,0,1,0,1.22222222222222,0,1.22222222222222,2.66666666666667,0,69.4444444444444,63.3611111111111,2.11111111111111,1.30555555555556
304,"BB15A2P","BB15A2P-72",2015,"BB",2,"BB2",42.18209,-83.41592,"squash","A","Pan","7/18/2015","NON","LASI","LASI","F","448",1,0,0,17,15.604,407,0.459839782,3,4,87,286,0.60990099,13,0,2.476190476,10,198,0.472400775,1.89537807,0.902575716,3,3,52,134,0,1,0,1.22222222222222,0,1.22222222222222,2.66666666666667,0,69.4444444444444,63.3611111111111,2.11111111111111,1.30555555555556
364,"BB15B2P","BB15B2P-132",2015,"BB",2,"BB2",42.18209,-83.41592,"squash","B","Pan","7/18/2015","NON","LASI","LASI","F","45.5",0,0,0,17,15.604,407,0.459839782,3,4,87,286,0.60990099,13,0,2.476190476,10,198,0.472400775,1.89537807,0.902575716,3,3,52,134,0,1,0,1.22222222222222,0,1.22222222222222,2.66666666666667,0,69.4444444444444,63.3611111111111,2.11111111111111,1.30555555555556
401,"BB15B2P","BB15B2P-169",2015,"BB",2,"BB2",42.18209,-83.41592,"squash","B","Pan","7/18/2015","NON","LASI","LASI","F","67.9",0,0,0,17,15.604,407,0.459839782,3,4,87,286,0.60990099,13,0,2.476190476,10,198,0.472400775,1.89537807,0.902575716,3,3,52,134,0,1,0,1.22222222222222,0,1.22222222222222,2.66666666666667,0,69.4444444444444,63.3611111111111,2.11111111111111,1.30555555555556
796,"BB15A3N","BB15A3N-19",2015,"BB",3,"BB3",42.18209,-83.41592,"squash","A","Net","7/28/2015","NON","PEPR","PEPO","M","39.6",0,0,0,17,15.604,407,0.459839782,3,4,87,286,0.60990099,13,0,2.476190476,14,209,0.441748128,1.791306131,1.01111032,0,1,35,152,0,1,0,3.41666666666667,0,3.41666666666667,8.25,0,65.625,61.5833333333333,14.1666666666667,4.66666666666667
874,"BB15B3N","BB15B3N-97",2015,"BB",3,"BB3",42.18209,-83.41592,"squash","B","Net","7/28/2015","NON","PEPR","PEPO","M","10.9",0,0,0,17,15.604,407,0.459839782,3,4,87,286,0.60990099,13,0,2.476190476,14,209,0.441748128,1.791306131,1.01111032,0,1,35,152,0,1,0,3.41666666666667,0,3.41666666666667,8.25,0,65.625,61.5833333333333,14.1666666666667,4.66666666666667
926,"BB15B3P","BB15B3P-149",2015,"BB",3,"BB3",42.18209,-83.41592,"squash","B","Pan","7/28/2015","NON","LASI","LASI","F","80.8",1,0,0,17,15.604,407,0.459839782,3,4,87,286,0.60990099,13,0,2.476190476,14,209,0.441748128,1.791306131,1.01111032,0,1,35,152,0,1,0,3.41666666666667,0,3.41666666666667,8.25,0,65.625,61.5833333333333,14.1666666666667,4.66666666666667
928,"BB15B3P","BB15B3P-151A",2015,"BB",3,"BB3",42.18209,-83.41592,"squash","B","Pan","7/28/2015","NON","PEPR","PEPO","M","80.5",0,0,0,17,15.604,407,0.459839782,3,4,87,286,0.60990099,13,0,2.476190476,14,209,0.441748128,1.791306131,1.01111032,0,1,35,152,0,1,0,3.41666666666667,0,3.41666666666667,8.25,0,65.625,61.5833333333333,14.1666666666667,4.66666666666667
938,"BB15B3P","BB15B3P-160",2015,"BB",3,"BB3",42.18209,-83.41592,"squash","B","Pan","7/28/2015","NON","LASI","LASI","F","22",0,0,0,17,15.604,407,0.459839782,3,4,87,286,0.60990099,13,0,2.476190476,14,209,0.441748128,1.791306131,1.01111032,0,1,35,152,0,1,0,3.41666666666667,0,3.41666666666667,8.25,0,65.625,61.5833333333333,14.1666666666667,4.66666666666667
963,"BB15D3P","BB15D3P-185",2015,"BB",3,"BB3",42.18209,-83.41592,"flowers","D","Pan","7/28/2015","NON","LASI","LASI","F","10.1",0,0,0,17,15.604,407,0.459839782,3,4,87,286,0.60990099,13,0,2.476190476,14,209,0.441748128,1.791306131,1.01111032,0,1,35,152,0,1,0,3.41666666666667,0,3.41666666666667,8.25,0,65.625,61.5833333333333,14.1666666666667,4.66666666666667
247,"BB15A2N","BB15A2N-15",2015,"BB",2,"BB2",42.18209,-83.41592,"squash","A","Net","7/18/2015","NON","PEPR","PEPO","F","430",0,0,0,17,15.604,407,0.459839782,3,4,87,286,0.60990099,13,0,2.476190476,10,198,0.472400775,1.89537807,0.902575716,3,3,52,134,0,1,0,1.22222222222222,0,1.22222222222222,2.66666666666667,0,69.4444444444444,63.3611111111111,2.11111111111111,1.30555555555556
271,"BB15B2N","BB15B2N-39",2015,"BB",2,"BB2",42.18209,-83.41592,"squash","B","Net","7/18/2015","NON","PEPR","PEPO","F","414",0,0,0,17,15.604,407,0.459839782,3,4,87,286,0.60990099,13,0,2.476190476,10,198,0.472400775,1.89537807,0.902575716,3,3,52,134,0,1,0,1.22222222222222,0,1.22222222222222,2.66666666666667,0,69.4444444444444,63.3611111111111,2.11111111111111,1.30555555555556
373,"BB15B2P","BB15B2P-141",2015,"BB",2,"BB2",42.18209,-83.41592,"squash","B","Pan","7/18/2015","NON","PEPR","PEPO","F","354",0,0,0,17,15.604,407,0.459839782,3,4,87,286,0.60990099,13,0,2.476190476,10,198,0.472400775,1.89537807,0.902575716,3,3,52,134,0,1,0,1.22222222222222,0,1.22222222222222,2.66666666666667,0,69.4444444444444,63.3611111111111,2.11111111111111,1.30555555555556
387,"BB15B2P","BB15B2P-155",2015,"BB",2,"BB2",42.18209,-83.41592,"squash","B","Pan","7/18/2015","NON","LASI","LASI","F","29.5",0,0,0,17,15.604,407,0.459839782,3,4,87,286,0.60990099,13,0,2.476190476,10,198,0.472400775,1.89537807,0.902575716,3,3,52,134,0,1,0,1.22222222222222,0,1.22222222222222,2.66666666666667,0,69.4444444444444,63.3611111111111,2.11111111111111,1.30555555555556
426,"BB15C2P","BB15C2P-194",2015,"BB",2,"BB2",42.18209,-83.41592,"squash","C","Pan","7/18/2015","NON","LASI","LASI","F","137",0,0,1,17,15.604,407,0.459839782,3,4,87,286,0.60990099,13,0,2.476190476,10,198,0.472400775,1.89537807,0.902575716,3,3,52,134,0,1,0,1.22222222222222,0,1.22222222222222,2.66666666666667,0,69.4444444444444,63.3611111111111,2.11111111111111,1.30555555555556
430,"BB15C2P","BB15C2P-198",2015,"BB",2,"BB2",42.18209,-83.41592,"squash","C","Pan","7/18/2015","NON","LASI","LASI","F","95.1",0,0,0,17,15.604,407,0.459839782,3,4,87,286,0.60990099,13,0,2.476190476,10,198,0.472400775,1.89537807,0.902575716,3,3,52,134,0,1,0,1.22222222222222,0,1.22222222222222,2.66666666666667,0,69.4444444444444,63.3611111111111,2.11111111111111,1.30555555555556
853,"BB15B3N","BB15B3N-76",2015,"BB",3,"BB3",42.18209,-83.41592,"squash","B","Net","7/28/2015","NON","PEPR","PEPO","F","278",0,0,0,17,15.604,407,0.459839782,3,4,87,286,0.60990099,13,0,2.476190476,14,209,0.441748128,1.791306131,1.01111032,0,1,35,152,0,1,0,3.41666666666667,0,3.41666666666667,8.25,0,65.625,61.5833333333333,14.1666666666667,4.66666666666667
915,"BB15A3P","BB15A3P-138",2015,"BB",3,"BB3",42.18209,-83.41592,"squash","A","Pan","7/28/2015","NON","LASI","LASI","F","29.6",0,0,0,17,15.604,407,0.459839782,3,4,87,286,0.60990099,13,0,2.476190476,14,209,0.441748128,1.791306131,1.01111032,0,1,35,152,0,1,0,3.41666666666667,0,3.41666666666667,8.25,0,65.625,61.5833333333333,14.1666666666667,4.66666666666667
918,"BB15B3P","BB15B3P-141",2015,"BB",3,"BB3",42.18209,-83.41592,"squash","B","Pan","7/28/2015","NON","PEPR","PEPO","M","152",0,0,0,17,15.604,407,0.459839782,3,4,87,286,0.60990099,13,0,2.476190476,14,209,0.441748128,1.791306131,1.01111032,0,1,35,152,0,1,0,3.41666666666667,0,3.41666666666667,8.25,0,65.625,61.5833333333333,14.1666666666667,4.66666666666667
947,"BB15C3P","BB15C3P-169",2015,"BB",3,"BB3",42.18209,-83.41592,"squash","C","Pan","7/28/2015","NON","LASI","LASI","F","101",0,0,0,17,15.604,407,0.459839782,3,4,87,286,0.60990099,13,0,2.476190476,14,209,0.441748128,1.791306131,1.01111032,0,1,35,152,0,1,0,3.41666666666667,0,3.41666666666667,8.25,0,65.625,61.5833333333333,14.1666666666667,4.66666666666667
956,"BB15D3P","BB15D3P-178",2015,"BB",3,"BB3",42.18209,-83.41592,"flowers","D","Pan","7/28/2015","NON","LASI","LASI","F","318",0,0,0,17,15.604,407,0.459839782,3,4,87,286,0.60990099,13,0,2.476190476,14,209,0.441748128,1.791306131,1.01111032,0,1,35,152,0,1,0,3.41666666666667,0,3.41666666666667,8.25,0,65.625,61.5833333333333,14.1666666666667,4.66666666666667
605,"BC15B2N","BC15B2N-16",2015,"BC",2,"BC2",42.35073,-83.8556,"squash","B","Net","7/24/2015","APIS","APME","APIS","F","31",0,0,1,8,7.988,340,0.518217993,57,13,227,24,0.36821267,18,5,11.85416667,6,180,0.328148148,1.488423374,0.702770022,19,0,146,8,3,0.390486588079214,0.596675918557329,0.875,11.2083333333333,12.0833333333333,4.375,0.895833333333333,51,48.1875,16,7.58333333333333
618,"BC15C2N","BC15C2N-29",2015,"BC",2,"BC2",42.35073,-83.8556,"squash","C","Net","7/24/2015","APIS","APME","APIS","F","too high",1,1,1,8,7.988,340,0.518217993,57,13,227,24,0.36821267,18,5,11.85416667,6,180,0.328148148,1.488423374,0.702770022,19,0,146,8,3,0.390486588079214,0.596675918557329,0.875,11.2083333333333,12.0833333333333,4.375,0.895833333333333,51,48.1875,16,7.58333333333333
1268,"BC15A3N","BC15A3N-14",2015,"BC",3,"BC3",42.35073,-83.8556,"squash","A","Net","8/2/2015","APIS","APME","APIS","F","11.8",0,0,0,8,7.988,340,0.518217993,57,13,227,24,0.36821267,18,5,11.85416667,6,160,0.6678125,3.010348071,1.365467706,38,13,81,16,3,0.186480455524777,0.396833464385968,2.125,9.5,11.625,5.125,0.270833333333333,61.0625,49.2291666666667,11.8333333333333,5
1291,"BC15B3N","BC15B3N-37",2015,"BC",3,"BC3",42.35073,-83.8556,"squash","B","Net","8/2/2015","APIS","APME","APIS","F","27.6",0,1,1,8,7.988,340,0.518217993,57,13,227,24,0.36821267,18,5,11.85416667,6,160,0.6678125,3.010348071,1.365467706,38,13,81,16,3,0.186480455524777,0.396833464385968,2.125,9.5,11.625,5.125,0.270833333333333,61.0625,49.2291666666667,11.8333333333333,5
1307,"BC15C3N","BC15C3N-53",2015,"BC",3,"BC3",42.35073,-83.8556,"squash","C","Net","8/2/2015","NON","BOIM","BOMB","F","too high",0,1,1,8,7.988,340,0.518217993,57,13,227,24,0.36821267,18,5,11.85416667,6,160,0.6678125,3.010348071,1.365467706,38,13,81,16,3,0.186480455524777,0.396833464385968,2.125,9.5,11.625,5.125,0.270833333333333,61.0625,49.2291666666667,11.8333333333333,5
681,"BC15B2P","BC15B2P-92",2015,"BC",2,"BC2",42.35073,-83.8556,"squash","B","Pan","7/24/2015","NON","LASI","LASI","F","14.7",0,0,0,8,7.988,340,0.518217993,57,13,227,24,0.36821267,18,5,11.85416667,6,180,0.328148148,1.488423374,0.702770022,19,0,146,8,3,0.390486588079214,0.596675918557329,0.875,11.2083333333333,12.0833333333333,4.375,0.895833333333333,51,48.1875,16,7.58333333333333
1300,"BC15C3N","BC15C3N-46",2015,"BC",3,"BC3",42.35073,-83.8556,"squash","C","Net","8/2/2015","NON","PEPR","PEPO","M","58",0,0,0,8,7.988,340,0.518217993,57,13,227,24,0.36821267,18,5,11.85416667,6,160,0.6678125,3.010348071,1.365467706,38,13,81,16,3,0.186480455524777,0.396833464385968,2.125,9.5,11.625,5.125,0.270833333333333,61.0625,49.2291666666667,11.8333333333333,5
1352,"BC15B3P","BC15B3P-98",2015,"BC",3,"BC3",42.35073,-83.8556,"squash","B","Pan","8/2/2015","NON","LASI","LASI","F","15.1",0,0,0,8,7.988,340,0.518217993,57,13,227,24,0.36821267,18,5,11.85416667,6,160,0.6678125,3.010348071,1.365467706,38,13,81,16,3,0.186480455524777,0.396833464385968,2.125,9.5,11.625,5.125,0.270833333333333,61.0625,49.2291666666667,11.8333333333333,5
1353,"BC15B3P","BC15B3P-99",2015,"BC",3,"BC3",42.35073,-83.8556,"squash","B","Pan","8/2/2015","NON","LASI","LASI","F","62",0,0,1,8,7.988,340,0.518217993,57,13,227,24,0.36821267,18,5,11.85416667,6,160,0.6678125,3.010348071,1.365467706,38,13,81,16,3,0.186480455524777,0.396833464385968,2.125,9.5,11.625,5.125,0.270833333333333,61.0625,49.2291666666667,11.8333333333333,5
1363,"BC15C3P","BC15C3P-109",2015,"BC",3,"BC3",42.35073,-83.8556,"squash","C","Pan","8/2/2015","NON","LASI","LASI","F","21",0,0,1,8,7.988,340,0.518217993,57,13,227,24,0.36821267,18,5,11.85416667,6,160,0.6678125,3.010348071,1.365467706,38,13,81,16,3,0.186480455524777,0.396833464385968,2.125,9.5,11.625,5.125,0.270833333333333,61.0625,49.2291666666667,11.8333333333333,5
1406,"BC15D3P","BC15D3P-152",2015,"BC",3,"BC3",42.35073,-83.8556,"flowers","D","Pan","8/2/2015","NON","LASI","LASI","F","40.3",0,0,1,8,7.988,340,0.518217993,57,13,227,24,0.36821267,18,5,11.85416667,6,160,0.6678125,3.010348071,1.365467706,38,13,81,16,3,0.186480455524777,0.396833464385968,2.125,9.5,11.625,5.125,0.270833333333333,61.0625,49.2291666666667,11.8333333333333,5
607,"BC15B2N","BC15B2N-18",2015,"BC",2,"BC2",42.35073,-83.8556,"squash","B","Net","7/24/2015","APIS","APME","APIS","F","98",1,0,0,8,7.988,340,0.518217993,57,13,227,24,0.36821267,18,5,11.85416667,6,180,0.328148148,1.488423374,0.702770022,19,0,146,8,3,0.390486588079214,0.596675918557329,0.875,11.2083333333333,12.0833333333333,4.375,0.895833333333333,51,48.1875,16,7.58333333333333
1255,"BC15A3N","BC15A3N-1",2015,"BC",3,"BC3",42.35073,-83.8556,"squash","A","Net","8/2/2015","NON","BOIM","BOMB","F","too high",0,1,0,8,7.988,340,0.518217993,57,13,227,24,0.36821267,18,5,11.85416667,6,160,0.6678125,3.010348071,1.365467706,38,13,81,16,3,0.186480455524777,0.396833464385968,2.125,9.5,11.625,5.125,0.270833333333333,61.0625,49.2291666666667,11.8333333333333,5
1270,"BC15A3N","BC15A3N-16",2015,"BC",3,"BC3",42.35073,-83.8556,"squash","A","Net","8/2/2015","APIS","APME","APIS","F","too high",0,0,1,8,7.988,340,0.518217993,57,13,227,24,0.36821267,18,5,11.85416667,6,160,0.6678125,3.010348071,1.365467706,38,13,81,16,3,0.186480455524777,0.396833464385968,2.125,9.5,11.625,5.125,0.270833333333333,61.0625,49.2291666666667,11.8333333333333,5
1273,"BC15A3N","BC15A3N-19",2015,"BC",3,"BC3",42.35073,-83.8556,"squash","A","Net","8/2/2015","APIS","APME","APIS","F","too high",0,0,1,8,7.988,340,0.518217993,57,13,227,24,0.36821267,18,5,11.85416667,6,160,0.6678125,3.010348071,1.365467706,38,13,81,16,3,0.186480455524777,0.396833464385968,2.125,9.5,11.625,5.125,0.270833333333333,61.0625,49.2291666666667,11.8333333333333,5
